Unnamed: 0,Hotel,Price,Location,Url
4,Ravoeun Angkor Boutique,"91,187",Siem Reap | 1.7 km from centre,https://www.booking.com/hotel/kh/ravoeun-angkor-boutique-krong-siem-reap12.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=777735104_336111563_2_0_0&highlighted_blocks=777735104_336111563_2_0_0&matching_block_id=777735104_336111563_2_0_0&sr_pri_blocks=777735104_336111563_2_0_0__2250&tpi_r=2
5,The Siem Reap Chilled Backpacker,"52,524","Wat Bo Area, Siem Reap | 0.6 km from centre",https://www.booking.com/hotel/kh/motherhome-guesthouse.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=26764016_265067731_0_42_0&highlighted_blocks=26764016_265067731_0_42_0&matching_block_id=26764016_265067731_0_42_0&sr_pri_blocks=26764016_265067731_0_42_0__1296&tpi_r=2&from_sustainable_property_sr=1
6,Sihariddh Angkor Villa,"58,724",Siem Reap | 2.3 km from centre,https://www.booking.com/hotel/kh/sihariddh-angkor-villa-siem-reap-homestay.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=366632811_121635899_0_34_0&highlighted_blocks=366632811_121635899_0_34_0&matching_block_id=366632811_121635899_0_34_0&sr_pri_blocks=366632811_121635899_0_34_0__1449&tpi_r=2
7,Panhanita Apartment and Villa,"76,597",Siem Reap | 2 km from centre,https://www.booking.com/hotel/kh/anitaapartments.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=409662802_183110414_2_0_0&highlighted_blocks=409662802_183110414_2_0_0&matching_block_id=409662802_183110414_2_0_0&sr_pri_blocks=409662802_183110414_2_0_0__1890&tpi_r=2&from_sustainable_property_sr=1
8,IKI IKI Guesthouse,"83,892",Siem Reap | 0.7 km from centre,https://www.booking.com/hotel/kh/iki-iki-guesthouse.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=86781003_269390199_0_1_0&highlighted_blocks=86781003_269390199_0_1_0&matching_block_id=86781003_269390199_0_1_0&sr_pri_blocks=86781003_269390199_0_1_0__2070&tpi_r=2
9,King Boutique Hotel,"81,055",Siem Reap | 0.6 km from centre,https://www.booking.com/hotel/kh/the-king-angkor-villa-and-spa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=27390504_258023375_0_0_0&highlighted_blocks=27390504_258023375_0_0_0&matching_block_id=27390504_258023375_0_0_0&sr_pri_blocks=27390504_258023375_0_0_0__2000&tpi_r=2
10,Grand Elysee La Residence,"187,238",Siem Reap | 1.5 km from centre,https://www.booking.com/hotel/kh/grand-elysee-la-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=251340601_299019204_2_2_0&highlighted_blocks=251340601_299019204_2_2_0&matching_block_id=251340601_299019204_2_2_0&sr_pri_blocks=251340601_299019204_2_2_0__4620&tpi_r=2&from_sustainable_property_sr=1
11,Popular Residence Hotel,"222,902",Siem Reap | 2.4 km from centre,https://www.booking.com/hotel/kh/season-d-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=117886801_261906613_0_42_0&highlighted_blocks=117886801_261906613_0_42_0&matching_block_id=117886801_261906613_0_42_0&sr_pri_blocks=117886801_261906613_0_42_0__5500&tpi_r=2
12,Secret Garden Homestay,"76,597",Siem Reap | 1.4 km from centre,https://www.booking.com/hotel/kh/secret-garden-homestay.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=900039202_360689608_2_0_0&highlighted_blocks=900039202_360689608_2_0_0&matching_block_id=900039202_360689608_2_0_0&sr_pri_blocks=900039202_360689608_2_0_0__1890&tpi_r=2
13,city inn hotel,"48,633",Siem Reap | 0.9 km from centre,https://www.booking.com/hotel/kh/city-in-budget-krong-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=905864407_362900147_0_42_0&highlighted_blocks=905864407_362900147_0_42_0&matching_block_id=905864407_362900147_0_42_0&sr_pri_blocks=905864407_362900147_0_42_0__1200&tpi_r=2&from_sustainable_property_sr=1
14,Babel Siem Reap Guesthouse,"162,110","Wat Bo Area, Siem Reap | 0.6 km from centre",https://www.booking.com/hotel/kh/babel-siem-reap-guesthouse.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=36493003_190257510_0_42_0&highlighted_blocks=36493003_190257510_0_42_0&matching_block_id=36493003_190257510_0_42_0&sr_pri_blocks=36493003_190257510_0_42_0__4000&tpi_r=2&from_sustainable_property_sr=1
15,Dontrei Villa Angkor,"151,979",Siem Reap | 5.4 km from centre,https://www.booking.com/hotel/kh/dontrei-villa-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=492032401_363493759_2_2_0&highlighted_blocks=492032401_363493759_2_2_0&matching_block_id=492032401_363493759_2_2_0&sr_pri_blocks=492032401_363493759_2_2_0__3750&tpi_r=2&from_sustainable_property_sr=1
16,The Aviary Hotel,"343,147","Old French Quarter, Siem Reap | 300 m from centre",https://www.booking.com/hotel/kh/the-aviary-hotel.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__8467&tpi_r=1&from_sustainable_property_sr=1
17,Happy Heng Heang Guesthouse,"81,055","Wat Bo Area, Siem Reap | 0.6 km from centre",https://www.booking.com/hotel/kh/happy-heng-heang-guesthouse.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=882197802_357523989_2_42_0&highlighted_blocks=882197802_357523989_2_42_0&matching_block_id=882197802_357523989_2_42_0&sr_pri_blocks=882197802_357523989_2_42_0__2000&tpi_r=2&from_sustainable_property_sr=1
18,Luxury Angkor Resort & Sky Lounge,"91,187",Siem Reap | 1.8 km from centre,https://www.booking.com/hotel/kh/luxury-angkor-resort-and-sky-bar-krong-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=846567804_351704715_2_0_0&highlighted_blocks=846567804_351704715_2_0_0&matching_block_id=846567804_351704715_2_0_0&sr_pri_blocks=846567804_351704715_2_0_0__2250&tpi_r=2&from_sustainable_property_sr=1
19,Onederz Siem Reap,"137,024",Siem Reap | 0.7 km from centre,https://www.booking.com/hotel/kh/one-stop-hostel-siem-reap-angkor-night-market.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=159588706_88777196_2_42_0&highlighted_blocks=159588706_88777196_2_42_0&matching_block_id=159588706_88777196_2_42_0&sr_pri_blocks=159588706_88777196_2_42_0__3381&tpi_r=2&from_sustainable_property_sr=1
20,Sihariddh BnB Villa,"60,791","Taphul Village Area, Siem Reap | 400 m from centre",https://www.booking.com/hotel/kh/sihariddh-bnb-villa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=905473301_361626592_2_2_0&highlighted_blocks=905473301_361626592_2_2_0&matching_block_id=905473301_361626592_2_2_0&sr_pri_blocks=905473301_361626592_2_2_0__1500&tpi_r=2
21,The Funky Village,"59,454",Siem Reap | 0.7 km from centre,https://www.booking.com/hotel/kh/funky-flashpacker.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=129867545_355396706_2_2_0&highlighted_blocks=129867545_355396706_2_2_0&matching_block_id=129867545_355396706_2_2_0&sr_pri_blocks=129867545_355396706_2_2_0__1467&tpi_r=2&from_sustainable_property_sr=1
22,Khmer House Boutique,"243,449","Wat Bo Area, Siem Reap | 0.9 km from centre",https://www.booking.com/hotel/kh/khmer-house-boutique-krong-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=909823901_0_2_1_0&highlighted_blocks=909823901_0_2_1_0&matching_block_id=909823901_0_2_1_0&sr_pri_blocks=909823901_0_2_1_0__6007&tpi_r=1&from_sustainable_property_sr=1
23,Maison Polanka,"1,118,562",Siem Reap | 1 km from centre,https://www.booking.com/hotel/kh/maison-polanka.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=43793614_369087481_0_1_0&highlighted_blocks=43793614_369087481_0_1_0&matching_block_id=43793614_369087481_0_1_0&sr_pri_blocks=43793614_369087481_0_1_0__27600&tpi_r=2&from_sustainable_property_sr=1
24,Khmer House Resort,"324,018",Siem Reap | 2.2 km from centre,https://www.booking.com/hotel/kh/onederz-khmer-house.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=249370307_234475684_2_41_0&highlighted_blocks=249370307_234475684_2_41_0&matching_block_id=249370307_234475684_2_41_0&sr_pri_blocks=249370307_234475684_2_41_0__7995&tpi_r=2&from_sustainable_property_sr=1
25,Angkor Green Gardens by Dara,"946,522","National Road 6, Siem Reap | 3.5 km from centre",https://www.booking.com/hotel/kh/angkor-green-garden-by-dara.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=26&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__23355&tpi_r=1&from_sustainable_property_sr=1
26,Uncle's House,"32,422",Siem Reap | 2.1 km from centre,https://www.booking.com/hotel/kh/siem-reap-uncle-s-house.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=27&hapos=27&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=183944592_357547841_2_42_0&highlighted_blocks=183944592_357547841_2_42_0&matching_block_id=183944592_357547841_2_42_0&sr_pri_blocks=183944592_357547841_2_42_0__800&tpi_r=2&from_sustainable_property_sr=1
27,Lub d Cambodia Siem Reap,"223,712",Siem Reap | 0.9 km from centre,https://www.booking.com/hotel/kh/lub-d-cambodia-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=28&hapos=28&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__5520&tpi_r=1&from_sustainable_property_sr=1
28,Blossoming Romduol Boutique,"79,718",Siem Reap | 1.1 km from centre,https://www.booking.com/hotel/kh/blossoming-romduol-lodge.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=29&hapos=29&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=112900702_194919342_2_41_0&highlighted_blocks=112900702_194919342_2_41_0&matching_block_id=112900702_194919342_2_41_0&sr_pri_blocks=112900702_194919342_2_41_0__1967&tpi_r=2&from_sustainable_property_sr=1
29,Raffles Grand Hotel d'Angkor,"1,175,300","Charles de Gaulle, Siem Reap | 0.6 km from centre",https://www.booking.com/hotel/kh/raffles-grand-d-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=30&hapos=30&sr_order=popularity&srpvid=07c57629992c00de&srepoch=1680022100&all_sr_blocks=17213701_180432494_2_2_0&highlighted_blocks=17213701_180432494_2_2_0&matching_block_id=17213701_180432494_2_2_0&sr_pri_blocks=17213701_180432494_2_2_0__29000&tpi_r=2&from_sustainable_property_sr=1
