,Hotel,Price,Location,Url
15,King Boutique Hotel,"81,055",Siem Reap | 0.6 km from centre,https://www.booking.com/hotel/kh/the-king-angkor-villa-and-spa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=c14376275c5704ce&srepoch=1680022097&all_sr_blocks=27390504_258023375_0_0_0&highlighted_blocks=27390504_258023375_0_0_0&matching_block_id=27390504_258023375_0_0_0&sr_pri_blocks=27390504_258023375_0_0_0__2000&tpi_r=2
16,Sihariddh Angkor Villa,"58,724",Siem Reap | 2.3 km from centre,https://www.booking.com/hotel/kh/sihariddh-angkor-villa-siem-reap-homestay.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=c14376275c5704ce&srepoch=1680022097&all_sr_blocks=366632811_121635899_0_34_0&highlighted_blocks=366632811_121635899_0_34_0&matching_block_id=366632811_121635899_0_34_0&sr_pri_blocks=366632811_121635899_0_34_0__1449&tpi_r=2
17,Grand Elysee La Residence,"187,238",Siem Reap | 1.5 km from centre,https://www.booking.com/hotel/kh/grand-elysee-la-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=c14376275c5704ce&srepoch=1680022097&all_sr_blocks=251340601_299019204_2_2_0&highlighted_blocks=251340601_299019204_2_2_0&matching_block_id=251340601_299019204_2_2_0&sr_pri_blocks=251340601_299019204_2_2_0__4620&tpi_r=2&from_sustainable_property_sr=1
18,IKI IKI Guesthouse,"83,892",Siem Reap | 0.7 km from centre,https://www.booking.com/hotel/kh/iki-iki-guesthouse.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=c14376275c5704ce&srepoch=1680022097&all_sr_blocks=86781003_269390199_0_1_0&highlighted_blocks=86781003_269390199_0_1_0&matching_block_id=86781003_269390199_0_1_0&sr_pri_blocks=86781003_269390199_0_1_0__2070&tpi_r=2
19,Popular Residence Hotel,"222,902",Siem Reap | 2.4 km from centre,https://www.booking.com/hotel/kh/season-d-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=c14376275c5704ce&srepoch=1680022097&all_sr_blocks=117886801_261906613_0_42_0&highlighted_blocks=117886801_261906613_0_42_0&matching_block_id=117886801_261906613_0_42_0&sr_pri_blocks=117886801_261906613_0_42_0__5500&tpi_r=2
20,Memoire Siem Reap Hotel,"142,779","National Road 6, Siem Reap | 1 km from centre",https://www.booking.com/hotel/kh/memoire-siem-reap-hotel.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=c14376275c5704ce&srepoch=1680022097&all_sr_blocks=27136313_0_2_1_0&highlighted_blocks=27136313_0_2_1_0&matching_block_id=27136313_0_2_1_0&sr_pri_blocks=27136313_0_2_1_0__3523&tpi_r=1&from_sustainable_property_sr=1
21,Sokha Angkor Resort,"603,051","Charles de Gaulle, Siem Reap | 450 m from centre",https://www.booking.com/hotel/kh/sokha-angkor-resort.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=c14376275c5704ce&srepoch=1680022097&all_sr_blocks=23680701_210914805_0_41_0&highlighted_blocks=23680701_210914805_0_41_0&matching_block_id=23680701_210914805_0_41_0&sr_pri_blocks=23680701_210914805_0_41_0__14880&tpi_r=2&from_sustainable_property_sr=1
22,Secret Garden Homestay,"76,597",Siem Reap | 1.4 km from centre,https://www.booking.com/hotel/kh/secret-garden-homestay.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=c14376275c5704ce&srepoch=1680022097&all_sr_blocks=900039202_360689608_2_0_0&highlighted_blocks=900039202_360689608_2_0_0&matching_block_id=900039202_360689608_2_0_0&sr_pri_blocks=900039202_360689608_2_0_0__1890&tpi_r=2
23,Eightfold Urban Resort,"648,442",Siem Reap | 2 km from centre,https://www.booking.com/hotel/kh/eightfold-urban-resort.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=c14376275c5704ce&srepoch=1680022097&all_sr_blocks=921141104_363830557_2_2_0&highlighted_blocks=921141104_363830557_2_2_0&matching_block_id=921141104_363830557_2_2_0&sr_pri_blocks=921141104_363830557_2_2_0__16000&tpi_r=2&from_sustainable_property_sr=1
24,city inn hotel,"48,633",Siem Reap | 0.9 km from centre,https://www.booking.com/hotel/kh/city-in-budget-krong-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=c14376275c5704ce&srepoch=1680022097&all_sr_blocks=905864407_362900147_0_42_0&highlighted_blocks=905864407_362900147_0_42_0&matching_block_id=905864407_362900147_0_42_0&sr_pri_blocks=905864407_362900147_0_42_0__1200&tpi_r=2&from_sustainable_property_sr=1
25,Babel Siem Reap Guesthouse,"162,110","Wat Bo Area, Siem Reap | 0.6 km from centre",https://www.booking.com/hotel/kh/babel-siem-reap-guesthouse.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=26&sr_order=popularity&srpvid=c14376275c5704ce&srepoch=1680022097&all_sr_blocks=36493003_190257510_0_42_0&highlighted_blocks=36493003_190257510_0_42_0&matching_block_id=36493003_190257510_0_42_0&sr_pri_blocks=36493003_190257510_0_42_0__4000&tpi_r=2&from_sustainable_property_sr=1
